Title,Image URL,Price,Lease Rental,Down Payment,Vehicle Link
Land For Sale In Hokandara,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/7cbb1b2ea9da5783311892c0035e2f51-320027.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-hokandara/1301021
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/79275c6a7a44cf73dd28ff0da7c63f37-288390.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1301011
Land For Sale In Welisara,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/9f6c5eb2736c37ceb7e7e8a497f083a6-239672.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-welisara/1300993
Land For Sale In Kuruwita,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/57a548e6dbb876c810b5d1ddf9dc3b30-856116.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kuruwita/1301038
Land For Sale In Talpe,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/8d15db5b75f919026e0672c542ad758b-610901.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-talpe/1301105
Land For Sale In Gampaha,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"20,700,000",N/A,https://patpat.lk/property/land/land-for-sale-in-gampaha/1257499
Land For Sale In Piliyandala,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"8,000,000",N/A,https://patpat.lk/property/land/land-for-sale-in-piliyandala/1295353
Land For Sale In Dambulla,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1e7dc52586978f31bc6d99cb2cb2bb1f-459620.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dambulla/1301115
Land For Sale In Thihariya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/de7594275dddfaa2a6cab9315ca41d44-428972.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-thihariya/1300929
Land For Sale In Kotadeniyawa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/946881d02bd11d5c683c917d02690c8c-922240.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kotadeniyawa/1300936
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e61485b86d70497fe2ce770ad713b7e4-262644.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1300943
Land For Sale In Yakkala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/cf88cb2c024c09f6dd14986d93fff903-454912.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-yakkala/1300953
Land For Sale In Kaduwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2ffc78594513d4ded85c1f8b5633c709-609739.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kaduwela/1301029
Land For Sale In Matale,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e2c7df470b8ad370022f399f4f3ca49f-107745.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-matale/1301128
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/9ab68033a90a3dd958940f6f14c42930-721678.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1300820
Land For Sale In Kurunegala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/9bbd0147cfb20c3e7a197c3f84867898-456161.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kurunegala/1300826
Service And Garage Center Land For Sale In Wattala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c2692ea02d9aaf46303a3b66eee58af0-657631.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/service-and-garage-center-land-for-sale-in-wattala/1300800
Land For Sale In Angoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f6065e5e4f50143694bcf1322112445c-111839.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-angoda/1300790
Tea Land For Sale In Malwala Junction,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/969aa76397a1cb7db2231dbe8ce5ffe9-265137.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/tea-land-for-sale-in-malwala-junction/1300900
Land For Sale In Pitipana Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/5734a9e753312c2a8abac5cab86080f9-839448.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-pitipana-homagama/1300493
Land For Sale In Kosgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/34027f37995a3421c06d82adf1f8cbc2-840907.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kosgama/1300833
Land For Sale In Pitipana Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/9ee575186fd384881f7d4f603e1cbbb9-562847.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-pitipana-homagama/1300839
Land For Sale Wewaldeniya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fef01028e45bbf0add4286f259d38265-431197.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-wewaldeniya/1300845
Land For Sale In Padukka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/b9c4030c962065607cbe4058ec5b385d-841732.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-padukka/1300854
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a489781bed30bd8e1c3e027ed0ec58e2-876698.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1300867
Land For Sale In Kottawa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c949e7c17adc64560830baab3f4b5c8f-765218.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kottawa/1300908
Land For Sale In Kiriwatthuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/45fbc4f1aa68e5cdf29516be202823a5-787334.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kiriwatthuduwa/1300920
Land For Sale In Gampaha,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"20,700,000",N/A,https://patpat.lk/property/land/land-for-sale-in-gampaha/1257499
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"3,325,000",N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1280864
Land For Sale In Ja Ela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e8956c67daf3e30c359882dbd7242786-205446.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-ja-ela/1300954
Land For Sale In Mahiyanganaya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/515f3dc83497c8aba68a60e04d5c766a-734953.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-mahiyanganaya/1300689
Land For Sale In Nugegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/bbf71f9f4ceaad89251880d545b417a5-330274.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nugegoda/1300431
Land For Sale In Ja-Ela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/b27255a0b1b780b08f7c7bb78600f732-664146.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-ja-ela/1300816
Land For Sale In Kahathuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f1c83a5707b252db221c5b2c3ac9bfca-123686.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kahathuduwa/1300781
Land For Sale In Millewa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/75c14bf1b142465b4006c2d116717919-717140.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-millewa/1300787
Land For Sale In Ukuwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/19920da6955c3f24e83229f770dd0364-963743.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-ukuwela/1300398
Land For Sale In Kataragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/5bf6d05258cb8273d803c63645b34784-992562.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kataragama/1300464
Land For Sale In Kamburugamuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/53b4ccbb810fe2a9a8b92afdd1a399e5-821153.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kamburugamuwa/1300457
Land With House For Sale In Nuwara Eliya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/8a7f167860cfa4559d957f0b23ceca98-386857.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-nuwara-eliya/1300451
Land For Sale In Moratuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c0a394230b29f839424aef57397abb55-504603.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-moratuwa/1300499
Land For Sale In Matale,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/01a1321706e6ad066df38c64b3fa327b-510258.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-matale/1300488
Land For Sale In Matale,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/8521b7351f1e615ca96974a64db753f3-753826.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-matale/1300555
Land For Sale In Kosgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/03ae98804dffb128539f73fe7be61aeb-471705.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kosgama/1300585
Land For Sale In Morontuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/df22ff9fb3ebd268f09a53a91804871a-630179.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-morontuduwa/1003379
Land With House For Sale In Battaramulla,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/97184236c005cf97640b586d187f4e151300704_1.jpg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-battaramulla/1300704
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/dee75c9e7cbf5489cbdb21b01d189747-487131.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1300642
Land For Sale In Veyangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/8e9c62a0963d6810142aed7562f03d05-721069.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-veyangoda/1300589
Land For Sale In Urapola,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/13a413a41a0192ba30451f305e1584bb-937624.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-urapola/1300581
Land For Sale In Urapola,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/339939384da60b7d20c52959013cc8be-381072.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-urapola/1300276
Land With House For Sale In Biyagama,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-biyagama/1286228
Land For Sale In Embilipitiya,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-embilipitiya/1292697
Land For Sale In Uswetakeiyawa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f6b96a3249398c18817c0e987a2740be-138055.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-uswetakeiyawa/1300594
Land For Sale In Pilimatalawa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/de71509f80bc6b4348e4d209566ad57a-217597.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-pilimatalawa/1300592
Land For Sale In Dompe,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1b559fa54662bab41c57021e420feb3e-208798.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dompe/1300662
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/36606a9bf2427ec815ceb3b0d4d1b761-593908.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/ land-for-sale-in-bandaragama/1300532
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0cfd41fb5237fc3c6fbeb63774e09d19-561199.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1300528
Land For Sale In Mahagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1b91eca3bcb43b44ea8e1d5effeffe97-901874.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-mahagama/1300521
Land For Sale In Chilaw,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d65aa6fefa1807b42640abb8c3923717-378564.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/ land-for-sale-in-chilaw/1300388
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2489bb72d9e5861a7c63b4f1c2343269-172072.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1300570
Land For Sale In Yakkala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/6fc241d4e4ab4e95752fb8858bde6dc8-940859.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-yakkala/1300593
Land For Sale In Akarawita,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0d1d0103f9e2b3ddc6b303afc94e5cf6-984897.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-akarawita/1300610
Land For Sale In Ratmalana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/5a36b4f2a0bbf3869339dca1244f21db-568832.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-ratmalana/1300612
Land For Sale In Wennappuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0387b63fbfde65f012d125961118fc0a-187205.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-wennappuwa/1300620
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/01449a2b78684ac6f3cea9ea3e343083-997649.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1300626
Land For Sale In Nugegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/71e9b304d5288a0c95bc92a114e5f98c-873456.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nugegoda/1300627
Land For Sale In Padukka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f6f8f3ad58e89b31599bd6b212ed0c06-517587.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-padukka/1300656
Land For Sale In Moragahahena,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/02e6a03607e1f7b18fb5aa9e53418fdd-769412.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-moragahahena/1300654
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/75e89c99dc5b653ea535bd820a70fa3b-433368.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1300648
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/98bd3eb3e47b94c726819516cff62dd3-746435.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1300646
Land For Sale In Weerawila,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/39ed15e611a1f3f2cee107acc7fdb985-366741.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-weerawila/1296225
Land For Sale In Mattegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/95721d1c56512136a0fdf8b4c79f18d7-770725.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-mattegoda/1300591
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"3,325,000",N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1280864
Land With House For Sale In Weligama,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"46,500,000",N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-weligama/1290714
Land With House For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e1ca48b0b11d5d1eb3ed26752f318e20-410317.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-kadawatha/1287418
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f025311d7a942acd04378e21f8118c1f-424423.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1300586
Land For Sale In Gonapola Junction,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/41acff322b13101708d28337e6086077-757019.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-gonapola-junction/1300583
Land For Sale In Pannipitiya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a8a59349f9923043e8b03441bc13de5c-535583.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-pannipitiya/1300256
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a4d52d4630bed9f878bedba22b3d728b-517852.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1300486
Land For Sale In Kiriwattuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e483abff9785dc4dda62278b06c44274-426981.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kiriwattuduwa/1300480
Land For Sale In Moragahahena,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f5ebc3fcfefb6ddbb5f07aa83092bfaa-134079.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-moragahahena/1300477
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/7d1dfc4e6598dd61fb5c47b01757ff7f-575598.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1300474
Land For Sale In Beliatta,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/27f283ec26b2e13611cd0cce22a654fb-525019.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-beliatta/1300465
Land For Sale In Negombo,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/6e6a5f6a669dc5e3cdacb206d578fd5f-540866.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-negombo/1300338
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fa8388e91cad15bfcf0a9341e16776f5-107370.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1300324
Land For Sale In Kirindiwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/414724eceb160b25209fda784df88fe1-148718.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kirindiwela/1300321
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/b8cdddb7071f3db599751653982b3f0d-156079.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1300315
Land For Sale In Dodangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/cc87d2237d91075e26868af356c130fc-815466.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dodangoda/1300307
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c1473688552717fe253f03dbc7a7f145-693915.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1300294
Land For Sale In Alutgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/72a155684bc19adb7dd77e5c17e50ff1-847852.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-alutgama/1300299
Land For Sale In Dankotuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2fa3ba1e5d25c1cd1582135df642716b-675269.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dankotuwa/1300269
Land For Sale In Beruwala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a38979429250ff24f8ff221a9f4e7da4-269502.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-beruwala/1300261
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0b45b2cc1822ab74022578785b86c0bf-369027.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1300411
Land For Sale In Kosgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d2224ba2bf7477686f8d422ef433307d-633954.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kosgama/1300407
Land For Sale In Kurunegala,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"3,675,000",N/A,https://patpat.lk/property/land/land-for-sale-in-kurunegala/1290487
Land With House For Sale In Weligama,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"46,500,000",N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-weligama/1290714
Land For Sale In Nattandiya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1a2abb269b2375e51f30057822c11fa6-539503.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nattandiya/1300227
Land For Sale In Marawila,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/6a12ced07d28b18dbff53d3b7e79ca50-863994.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-marawila/1300193
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/3db082a6e20417aa1784617a0e132dec-718616.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1300128
Land For Sale In Yatadolawatta,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2546b17df8ee0fcb1c99765a803016e9-711954.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-yatadolawatta/1300138
Land For Sale In Matugama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/07e0e8d71071d279f3a026047789337a-963643.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-matugama/1300135
Land For Sale In Kahathuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/307769e018a41b11d4d9a9f9ef1ffb9d-810067.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kahathuduwa/1300171
Land For Sale In Beruwala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f5755107c0a7b99b68a7e9cf9a39d78b-562329.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-beruwala/1300182
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/22cc786118e58bfdfcb5bd35a821f557-997884.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1300157
Land For Sale In Kiriwattuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2a58be22cd71931d2c54410676c0bf3e-773640.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kiriwattuduwa/1300362
Land For Sale In Padukka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/400aca5614b9564515e029908711876e-920419.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-padukka/1300355
Land For Sale In Kirindiwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f7ea88c701faa63155c9672e428ac501-265466.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kirindiwela/1300339
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fca3a9054088475f5b7bc5be5dd9303b-647277.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1300123
Land With House For Sale In Kottawa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ffe30fa6e1776127d64735be19603f4f-795553.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-kottawa/1300121
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2ad2d17bac2161a6301b23021f043712-759868.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1300088
Land For Sale In Kaleliya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/85c7d34e213dbcbc969c98440eec0d10-242110.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kaleliya/1300243
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/8c3ef6a39036ce024ffc1853c0303510-543571.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1300114
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/bed91bca28bc688b9937efe2fb74902d-548062.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1300085
Land For Sale In Ella,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/96444f0cac44a921d5a78c045b673cda-299119.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-ella/1300249
Land For Sale In Battaramulla,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/afeb72c83c03306ecc98b7d5510a9781-502306.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-battaramulla/1300255
Land For Sale In Gampaha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/3b211cb9504567930f13fc5834418cce-899308.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-gampaha/1300264
Land For Sale In Kurunegala,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"3,675,000",N/A,https://patpat.lk/property/land/land-for-sale-in-kurunegala/1290487
Land For Sale In Piliyandala,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"8,000,000",N/A,https://patpat.lk/property/land/land-for-sale-in-piliyandala/1295353
Land For Sale In Minuwangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/42b47c3940734430bcc34ef66e0cdbc7-118089.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-minuwangoda/1300278
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/bde21545a5ba221a2f43218129672aea-498575.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1300287
Land For Sale In Mirigama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/eaf8e2bf277bc1a0247f98edbe0c78b0-877610.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-mirigama/1300306
Land For Sale In Kirindiwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/9dfd0fa9f3ee3099ad9daef6fe923e8f-393812.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kirindiwela/1300105
